sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"p l n .4 8 3 3 / 2 0 1 9 a p re s e n ta ç ã o : 0 3 / 0 9 / 2 0 1 9 1 7 : 5 1 2 especialmente com relação às redes sociais , o comércio por meio destas cresceu enormemente em razão das vantagens oferecidas aos fornecedores para facilitar o direcionamento e a divulgação dos seus produtos e serviços ao seu público alvo .","['p', 'l', 'n', '.4', '8', '3', '3', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '3', '/', '0', '9', '/', '2', '0', '1', '9', '1', '7', ':', '5', '1', '2', 'especialmente', 'com', 'relação', 'às', 'redes', 'sociais', ',', 'o', 'comércio', 'por', 'meio', 'destas', 'cresceu', 'enormemente', 'em', 'razão', 'das', 'vantagens', 'oferecidas', 'aos', 'fornecedores', 'para', 'facilitar', 'o', 'direcionamento', 'e', 'a', 'divulgação', 'dos', 'seus', 'produtos', 'e', 'serviços', 'ao', 'seu', 'público', 'alvo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 8 3 3 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 7 5 1 2 especialmente rede social comércio de este crescer enormemente razão vantagen oferecir fornecedor facilitar direcionamento divulgação produto serviço público alvo,p l n .4 8 3 3 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 7 5 1 2 espec red soc comérci dest cresc enorm ra vantag oferec fornec facil direcion divulg produt serviç públic alv,1368
um modo de fazer isso é oferecendo pontos de coleta mais numerosos e acessíveis .,"['um', 'modo', 'de', 'fazer', 'isso', 'é', 'oferecendo', 'pontos', 'de', 'coleta', 'mais', 'numerosos', 'e', 'acessíveis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,modo oferecer coleta numeroso acessível,mod oferec colet numer acess,1369
art . 4 ° .,"['art', '.', '4', '°', '.']","['O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 4 °,art 4 °,1370
"essa lacuna vem impedindo o acesso da população que vive nessas áreas remotas à energia elétrica , que frise-se não pode ser feito por p l n .4 8 0 6 / 2 0 1 9 a p re s e n ta ç ã o : 0 3 / 0 9 / 2 0 1 9 1 4 : 4 6 2 extensão da rede de distribuição .","['essa', 'lacuna', 'vem', 'impedindo', 'o', 'acesso', 'da', 'população', 'que', 'vive', 'nessas', 'áreas', 'remotas', 'à', 'energia', 'elétrica', ',', 'que', 'frise-se', 'não', 'pode', 'ser', 'feito', 'por', 'p', 'l', 'n', '.4', '8', '0', '6', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '3', '/', '0', '9', '/', '2', '0', '1', '9', '1', '4', ':', '4', '6', '2', 'extensão', 'da', 'rede', 'de', 'distribuição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,lacuna impedir acesso população viver em esse área remoto energia elétrico frise-se fazer p l n .4 8 0 6 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 4 4 6 2 extensão rede distribuição,lacun imped acess popul viv ness áre remot energ elétr frise-s feit p l n .4 8 0 6 2 0 1 9 p re s n ta ç ã 0 3 0 9 2 0 1 9 1 4 4 6 2 extens red distribu,1371
"por fim , passa-se a permitir o desligamento de alunos inadimplentes ao final do semestre letivo , ou seja , na metade do ano , período de férias escolares , em que há um decurso de tempo razoável , seja para a transferência para outra instituição de ensino particular , seja para a rede pública de ensino . 1 https : / / oglobo.globo.com / rio / censo - 218 - escolas-particulares-fecharam-de - 2013 - 2015 - no-rio - 20155182 p l n .4 8 7 4 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 4 : 5 9 4 diante da importância e efetividade dos efeitos que a medida tende a produzir , conclamo os nobres pares à aprovação da matéria .","['por', 'fim', ',', 'passa-se', 'a', 'permitir', 'o', 'desligamento', 'de', 'alunos', 'inadimplentes', 'ao', 'final', 'do', 'semestre', 'letivo', ',', 'ou', 'seja', ',', 'na', 'metade', 'do', 'ano', ',', 'período', 'de', 'férias', 'escolares', ',', 'em', 'que', 'há', 'um', 'decurso', 'de', 'tempo', 'razoável', ',', 'seja', 'para', 'a', 'transferência', 'para', 'outra', 'instituição', 'de', 'ensino', 'particular', ',', 'seja', 'para', 'a', 'rede', 'pública', 'de', 'ensino', '.', '1', 'https', ':', '/', '/', 'oglobo.globo.com', '/', 'rio', '/', 'censo', '-', '218', '-', 'escolas-particulares-fecharam-de', '-', '2013', '-', '2015', '-', 'no-rio', '-', '20155182', 'p', 'l', 'n', '.4', '8', '7', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '4', ':', '5', '9', '4', 'diante', 'da', 'importância', 'e', 'efetividade', 'dos', 'efeitos', 'que', 'a', 'medida', 'tende', 'a', 'produzir', ',', 'conclamo', 'os', 'nobres', 'pares', 'à', 'aprovação', 'da', 'matéria', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,passar se permitir desligamento aluno inadimplente semestre letivo ser metade ano período férias escolar haver decurso razoável ser transferência instituição ensino particular ser rede público ensino 1 https oglobo.globo.com rio censo 218 escolas-particulares-fecharam-de 2013 2015 no-rio 20155182 p l n .4 8 7 4 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 9 4 importância efetividade efeito medida tender produzir conclamo nobre par aprovação matéria,passa-s permit deslig alun inadimpl semestr letiv sej metad ano períod férias escol há decurs razoá sej transfer institu ensin particul sej red públic ensin 1 http oglobo.globo.com rio cens 218 escolas-particulares-fecharam-d 2013 2015 no-ri 20155182 p l n .4 8 7 4 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 4 5 9 4 import efetiv efeit med tend produz concl nobr par aprov matér,1372
"* c d 1 9 7 3 0 7 3 8 4 4 0 0 * d o c u m e n to e le tr ô n ic o a s s in a d o p o r d ie g o g a rc ia ( p o d e / p r ) , n a f o rm a d o a rt . 1 0 2 , § 1 º , d o r ic d c / c o a rt . 2 º , ii i , d o a to d a m e s a n . 8 0 d e 2 0 1 6 .","['*', 'c', 'd', '1', '9', '7', '3', '0', '7', '3', '8', '4', '4', '0', '0', '*', 'd', 'o', 'c', 'u', 'm', 'e', 'n', 'to', 'e', 'le', 'tr', 'ô', 'n', 'ic', 'o', 'a', 's', 's', 'in', 'a', 'd', 'o', 'p', 'o', 'r', 'd', 'ie', 'g', 'o', 'g', 'a', 'rc', 'ia', '(', 'p', 'o', 'd', 'e', '/', 'p', 'r', ')', ',', 'n', 'a', 'f', 'o', 'rm', 'a', 'd', 'o', 'a', 'rt', '.', '1', '0', '2', ',', '§', '1', 'º', ',', 'd', 'o', 'r', 'ic', 'd', 'c', '/', 'c', 'o', 'a', 'rt', '.', '2', 'º', ',', 'ii', 'i', ',', 'd', 'o', 'a', 'to', 'd', 'a', 'm', 'e', 's', 'a', 'n', '.', '8', '0', 'd', 'e', '2', '0', '1', '6', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,c d 1 9 7 3 0 7 3 8 4 4 0 0 d c u m n to le tr ô n ic s s in d p r d ie g g rc ir p d p r n f rm d rt 1 0 2 1 º d r ic d c c rt 2 º ii i d to d m s n 8 0 d 2 0 1 6,c d 1 9 7 3 0 7 3 8 4 4 0 0 d c u m n to le tr ô n ic s s in d p r d ie g g rc ia p d p r n f rm d rt 1 0 2 1 º d r ic d c c rt 2 º ii i d to d m s n 8 0 d 2 0 1 6,1373
"importante mencionar que , no brasil , a concessão de autorização de visto permanente para investidor estrangeiro é regulada pela resolução normativa nº 84 , de 2009 , do conselho nacional de imigração .","['importante', 'mencionar', 'que', ',', 'no', 'brasil', ',', 'a', 'concessão', 'de', 'autorização', 'de', 'visto', 'permanente', 'para', 'investidor', 'estrangeiro', 'é', 'regulada', 'pela', 'resolução', 'normativa', 'nº', '84', ',', 'de', '2009', ',', 'do', 'conselho', 'nacional', 'de', 'imigração', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",1,0,1,0,0,1,0,importante mencionar Brasil concessão autorização visto permanente investidor estrangeiro regular resolução normativo nº 84 2009 nacional imigração,import mencion brasil concess autor vist permanent invest estrang regul resoluç norm nº 84 2009 nacion imigr,1374
"atualmente , existem mais de 1.800 comunidades terapêuticas no brasil para acolhimento de pessoas que façam uso nocivo ou estejam dependentes de substâncias psicoativas com necessidade de proteção e apoio social , mediante avaliação diagnóstica prévia pela rede de saúde .","['atualmente', ',', 'existem', 'mais', 'de', '1.800', 'comunidades', 'terapêuticas', 'no', 'brasil', 'para', 'acolhimento', 'de', 'pessoas', 'que', 'façam', 'uso', 'nocivo', 'ou', 'estejam', 'dependentes', 'de', 'substâncias', 'psicoativas', 'com', 'necessidade', 'de', 'proteção', 'e', 'apoio', 'social', ',', 'mediante', 'avaliação', 'diagnóstica', 'prévia', 'pela', 'rede', 'de', 'saúde', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,1,0,atualmente existir 1.800 comunidade terapêutico Brasil acolhimento pessoa façam uso nocivo estar dependente substância psicoativo necessidade proteção social mediante avaliação diagnóstico prévio rede saúde,atual exist 1.800 comunidad terap brasil acolh pesso faç uso nociv estej depend subst psico necess proteç soc medi avali diagnóst prév red saúd,1375
fenômeno semelhante de concentração é observável ao classificarmos os candidatos por idade .,"['fenômeno', 'semelhante', 'de', 'concentração', 'é', 'observável', 'ao', 'classificarmos', 'os', 'candidatos', 'por', 'idade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,fenômeno semelhante concentração observável classificar candidato idade,fenômen semelh concentr observ classific candidat idad,1376
deputada lauriete psc-es 2011 _ 862,"['deputada', 'lauriete', 'psc-es', '2011', '_', '862']","['B-PESSOA', 'B-PESSOA', 'O', 'B-DATA', 'O', 'O']",0,1,0,2,0,0,0,deputada lauriete psc-es 2011 862,deput lauriet psc- 2011 862,1377
"projeto de lei nº , de 2019 ( do sr. diego garcia ) institui a política nacional de promoção , proteção e apoio ao aleitamento materno .","['projeto', 'de', 'lei', 'nº', ',', 'de', '2019', '(', 'do', 'sr.', 'diego', 'garcia', ')', 'institui', 'a', 'política', 'nacional', 'de', 'promoção', ',', 'proteção', 'e', 'apoio', 'ao', 'aleitamento', 'materno', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O']",0,1,0,1,1,0,0,projeto lei nº 2019 sr. diego Garcia instituir política nacional promoção proteção aleitamento materno,projet lei nº 2019 sr. dieg garc institu polít nacion promoç proteç aleit matern,1378
"diante desse quadro de concorrência desleal com o capital estrangeiro , é necessário estabelecer barreiras para que o capital nacional seja protegido desse cenário desafiador , em que a sustentabilidade orçamentário - financeira é um desafio cada vez maior .","['diante', 'desse', 'quadro', 'de', 'concorrência', 'desleal', 'com', 'o', 'capital', 'estrangeiro', ',', 'é', 'necessário', 'estabelecer', 'barreiras', 'para', 'que', 'o', 'capital', 'nacional', 'seja', 'protegido', 'desse', 'cenário', 'desafiador', ',', 'em', 'que', 'a', 'sustentabilidade', 'orçamentário', '-', 'financeira', 'é', 'um', 'desafio', 'cada', 'vez', 'maior', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,quadro concorrência desleal capital estrangeiro necessário estabelecer barreira capital nacional ser protegir cenário desafiador Sustentabilidade orçamentário financeiro desafio,quadr concorr desleal capit estrang necess estabelec barre capit nacion sej proteg cen desafi sustent orçament financ desafi,1379
"estabelece-se , assim , injusta concorrência entre empreendimentos regularizados – cumpridores , portanto , das obrigações regulamentares , com os correspondentes ônus operacionais e financeiros – e empresas que funcionam à margem das normas vigentes .","['estabelece-se', ',', 'assim', ',', 'injusta', 'concorrência', 'entre', 'empreendimentos', 'regularizados', '–', 'cumpridores', ',', 'portanto', ',', 'das', 'obrigações', 'regulamentares', ',', 'com', 'os', 'correspondentes', 'ônus', 'operacionais', 'e', 'financeiros', '–', 'e', 'empresas', 'que', 'funcionam', 'à', 'margem', 'das', 'normas', 'vigentes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,estabelecer se injusto concorrência empreendimento regularizar cumpridore obrigação regulamentar correspondente ônus operacional financeiro empresa funcionar margem norma vigente,estabelece-s injust concorr empreend regular cumpr obrig regulament correspond ônu operac financ empr funcion marg norm vigent,1380
"art .5 ° - esta lei deve ser regulamentada , no que couber , em no máximo noventa dias após ser sancionada .","['art', '.5', '°', '-', 'esta', 'lei', 'deve', 'ser', 'regulamentada', ',', 'no', 'que', 'couber', ',', 'em', 'no', 'máximo', 'noventa', 'dias', 'após', 'ser', 'sancionada', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art .5 ° lei regulamentar couber noventa dia sancionar,art .5 ° lei regulament coub novent dia sancion,1381
"o poder executivo fará demarcar , na margem direita do rio mamoré , uma área contínua com a superfície de 82,50 km² , envolvendo , inclusive , o perímetro urbano da cidade de guajará-mirim , onde será instalada a área de livre comércio de guajará-mirim , alcgm , incluindo os municípios de porto velho e nova mamoré com locais próprios para entrepostamento de mercadorias a serem nacionalizadas ou reexportadas .","['o', 'poder', 'executivo', 'fará', 'demarcar', ',', 'na', 'margem', 'direita', 'do', 'rio', 'mamoré', ',', 'uma', 'área', 'contínua', 'com', 'a', 'superfície', 'de', '82,50', 'km²', ',', 'envolvendo', ',', 'inclusive', ',', 'o', 'perímetro', 'urbano', 'da', 'cidade', 'de', 'guajará-mirim', ',', 'onde', 'será', 'instalada', 'a', 'área', 'de', 'livre', 'comércio', 'de', 'guajará-mirim', ',', 'alcgm', ',', 'incluindo', 'os', 'municípios', 'de', 'porto', 'velho', 'e', 'nova', 'mamoré', 'com', 'locais', 'próprios', 'para', 'entrepostamento', 'de', 'mercadorias', 'a', 'serem', 'nacionalizadas', 'ou', 'reexportadas', '.']","['O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,5,0,"executivo demarcar margem rio Mamoré contínuo superfície 82,50 km² envolver perímetro urbano cidade guajará-mirim ser instalar livre comércio guajará-mirim alcgm incluir município Porto velho mamoré local próprio entrepostamento mercadoria ser nacionalizar reexportar","execu demarc marg rio mamoré contínu superfíci 82,50 km² envolv perímetr urban cidad guajará-mirim ser instal livr comérci guajará-mirim alcgm inclu municípi port velh mamoré local própri entrepost mercad ser nacion reexport",1382
não há dúvida de que se trata de um tema espinhoso .,"['não', 'há', 'dúvida', 'de', 'que', 'se', 'trata', 'de', 'um', 'tema', 'espinhoso', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,haver dúvida tratar tema espinhoso,há dúv trat tem espinh,1383
"a tendência a apresentação de maior número de candidatos do sexo masculino é claramente perceptível , e já levou a inserir na lei a obrigação de um mínimo de candidatas mulheres , para aumentar sua participação nas campanhas .","['a', 'tendência', 'a', 'apresentação', 'de', 'maior', 'número', 'de', 'candidatos', 'do', 'sexo', 'masculino', 'é', 'claramente', 'perceptível', ',', 'e', 'já', 'levou', 'a', 'inserir', 'na', 'lei', 'a', 'obrigação', 'de', 'um', 'mínimo', 'de', 'candidatas', 'mulheres', ',', 'para', 'aumentar', 'sua', 'participação', 'nas', 'campanhas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,tendência apresentação candidato sexo masculino claramente perceptível levar inserir lei obrigação mínimo candidata mulher aumentar participação campanha,tend apresent candidat sex masculin cl percept lev inser lei obrig mín candidat mulh aument particip campanh,1384
"e o referido cenário de alteração dos critérios para a aposentadoria , se não for ajustado por meio de medidas de proteção aos trabalhadores com idade acima de cinquenta anos , resultará na elevação do índice de desemprego nessa faixa etária .","['e', 'o', 'referido', 'cenário', 'de', 'alteração', 'dos', 'critérios', 'para', 'a', 'aposentadoria', ',', 'se', 'não', 'for', 'ajustado', 'por', 'meio', 'de', 'medidas', 'de', 'proteção', 'aos', 'trabalhadores', 'com', 'idade', 'acima', 'de', 'cinquenta', 'anos', ',', 'resultará', 'na', 'elevação', 'do', 'índice', 'de', 'desemprego', 'nessa', 'faixa', 'etária', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,referido cenário alteração critério aposentadoria ajustar medida proteção trabalhador idade acima cinquenta ano resultar elevação índice desemprego faixa etário,refer cen alter critéri aposentad ajust med proteç trabalh idad acim cinquent ano result elev índic desempreg faix etár,1385
