sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"com este objetivo em mente , estamos propondo , por meio do projeto de lei em epígrafe , que o licenciamento de novas antenas de estações rádio-base ( erb ) de sistemas celulares sejam precedidos de estudos de impacto ambiental .","['com', 'este', 'objetivo', 'em', 'mente', ',', 'estamos', 'propondo', ',', 'por', 'meio', 'do', 'projeto', 'de', 'lei', 'em', 'epígrafe', ',', 'que', 'o', 'licenciamento', 'de', 'novas', 'antenas', 'de', 'estações', 'rádio-base', '(', 'erb', ')', 'de', 'sistemas', 'celulares', 'sejam', 'precedidos', 'de', 'estudos', 'de', 'impacto', 'ambiental', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,objetivo mente estar propor projeto lei epígrafe licenciamento antena estação rádio-base erb sistema celular ser precedir estudo impacto ambiental,obje ment est prop projet lei epígraf licenc anten estaçã rádio-bas erb sistem celul sej preced estud impact ambient,1259
"dada a importância inequívoca da matéria , contamos com o apoio dos nossos ilustres pares nesta casa para sua aprovação . 3 sala das sessões , em de de 2011 .","['dada', 'a', 'importância', 'inequívoca', 'da', 'matéria', ',', 'contamos', 'com', 'o', 'apoio', 'dos', 'nossos', 'ilustres', 'pares', 'nesta', 'casa', 'para', 'sua', 'aprovação', '.', '3', 'sala', 'das', 'sessões', ',', 'em', 'de', 'de', '2011', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O']",0,1,0,0,0,0,0,dar importância inequívoco matéria contar ilustr par casa aprovação 3 sala sessão 2011,dad import inequívoc matér cont ilustr par cas aprov 3 sal sess 2011,1260
§ 12 .,"['§', '12', '.']","['O', 'O', 'O']",0,0,0,0,0,0,0,12,12,1261
"justificação a proposição pretende incluir no sistema de controle do sistema nacional de armas as armas de fogo de todas as polícias , especialmente as das forças auxiliares ( polícias militares e corpos de bombeiros militares ) sala das sessões , em de de 2011 .","['justificação', 'a', 'proposição', 'pretende', 'incluir', 'no', 'sistema', 'de', 'controle', 'do', 'sistema', 'nacional', 'de', 'armas', 'as', 'armas', 'de', 'fogo', 'de', 'todas', 'as', 'polícias', ',', 'especialmente', 'as', 'das', 'forças', 'auxiliares', '(', 'polícias', 'militares', 'e', 'corpos', 'de', 'bombeiros', 'militares', ')', 'sala', 'das', 'sessões', ',', 'em', 'de', 'de', '2011', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O']",0,1,1,2,1,0,0,justificação proposição pretender incluir controle nacional arma arma fogo polícia especialmente força auxiliar polícia militar corpo bombeiro militar sala sessão 2011,justific propos pretend inclu control nacion arm arm fog políci espec forç auxili políci milit corp bomb milit sal sess 2011,1262
"a evolução da logística reversa , considerando a responsabilidade compartilhada pelo ciclo de vida dos materiais e a promoção de novos hábitos na lida com os resíduos , contribui para melhorar nossa pegada de carbono .","['a', 'evolução', 'da', 'logística', 'reversa', ',', 'considerando', 'a', 'responsabilidade', 'compartilhada', 'pelo', 'ciclo', 'de', 'vida', 'dos', 'materiais', 'e', 'a', 'promoção', 'de', 'novos', 'hábitos', 'na', 'lida', 'com', 'os', 'resíduos', ',', 'contribui', 'para', 'melhorar', 'nossa', 'pegada', 'de', 'carbono', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,evolução logística reverso considerar responsabilidade compartilhar ciclo vida material promoção hábito ler resíduo contribuir melhorar pegada carbono,evoluç logís revers consider respons compartilh cicl vid mater promoç hábit lid resídu contribu melhor peg carbon,1263
"§ 15 quando a pessoa tiver prestado os cuidados por menos de quinze anos , observadas as condições previstas nos incisos i a iv do § 14 deste artigo , é assegurado o pagamento do benefício de prestação continuada pelo período de um ano . ”","['§', '15', 'quando', 'a', 'pessoa', 'tiver', 'prestado', 'os', 'cuidados', 'por', 'menos', 'de', 'quinze', 'anos', ',', 'observadas', 'as', 'condições', 'previstas', 'nos', 'incisos', 'i', 'a', 'iv', 'do', '§', '14', 'deste', 'artigo', ',', 'é', 'assegurado', 'o', 'pagamento', 'do', 'benefício', 'de', 'prestação', 'continuada', 'pelo', 'período', 'de', 'um', 'ano', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,15 pessoa ter prestar cuidado ano observar condição prever inciso i iv 14 artigo assegurar pagamento benefício prestação continuar período ano,15 pesso tiv prest cuid ano observ cond prev incis i iv 14 artig assegur pag benefíci prest continu períod ano,1264
"p l n .4 8 7 5 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 5 : 1 1 2 § 3º as condicionalidades atreladas ao recebimento do auxílio financeiro , incluindo o valor por criança , serão fixadas por ato do poder executivo local , observado os dispositivos desta lei","['p', 'l', 'n', '.4', '8', '7', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '5', ':', '1', '1', '2', '§', '3º', 'as', 'condicionalidades', 'atreladas', 'ao', 'recebimento', 'do', 'auxílio', 'financeiro', ',', 'incluindo', 'o', 'valor', 'por', 'criança', ',', 'serão', 'fixadas', 'por', 'ato', 'do', 'poder', 'executivo', 'local', ',', 'observado', 'os', 'dispositivos', 'desta', 'lei']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,p l n .4 8 7 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 5 1 1 2 3º condicionalidade atrelar recebimento auxílio financeiro incluir criança ser fixar ato executivo observar dispositivo lei,p l n .4 8 7 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 5 1 1 2 3º condicional atrel receb auxíli financ inclu crianç ser fix ato execu observ disposi lei,1265
"não é sem razão , pois o aluno pode estudar o tempo todo sem pagar os valores da prestação dos serviços educacionais , bastando para isso que periodicamente saia de estabelecimento e vá para outro .","['não', 'é', 'sem', 'razão', ',', 'pois', 'o', 'aluno', 'pode', 'estudar', 'o', 'tempo', 'todo', 'sem', 'pagar', 'os', 'valores', 'da', 'prestação', 'dos', 'serviços', 'educacionais', ',', 'bastando', 'para', 'isso', 'que', 'periodicamente', 'saia', 'de', 'estabelecimento', 'e', 'vá', 'para', 'outro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,razão aluno estudar pagar valor prestação serviço educacional bastar periodicamente saia estabelecimento vá outro,ra alun estud pag val prest serviç educac bast periodic sai estabelec vá outr,1266
as hepatites virais têm grande importância pelo número de indivíduos atingidos e pela possibilidade de complicações nas formas agudas e crônicas .,"['as', 'hepatites', 'virais', 'têm', 'grande', 'importância', 'pelo', 'número', 'de', 'indivíduos', 'atingidos', 'e', 'pela', 'possibilidade', 'de', 'complicações', 'nas', 'formas', 'agudas', 'e', 'crônicas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,hepatite viral importância indivíduo atingir possibilidade complicação forma agudo crônica,hepatit viral import indivídu ating possibil complic form agud crôn,1267
a organização mundial de saúde reconhece o suicídio como uma prioridade de saúde pública .,"['a', 'organização', 'mundial', 'de', 'saúde', 'reconhece', 'o', 'suicídio', 'como', 'uma', 'prioridade', 'de', 'saúde', 'pública', '.']","['O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,organização mundial saúde reconhecer suicídio prioridade saúde público,organiz mund saúd reconhec suicídi prior saúd públic,1268
"a crescente popularização dos serviços de televisão foi acompanhada pelo contínuo aperfeiçoamento das técnicas publicitárias de persuasão do telespectador , para induzi-lo a adquirir os bens e serviços anunciados pelos meios de comunicação eletrônica .","['a', 'crescente', 'popularização', 'dos', 'serviços', 'de', 'televisão', 'foi', 'acompanhada', 'pelo', 'contínuo', 'aperfeiçoamento', 'das', 'técnicas', 'publicitárias', 'de', 'persuasão', 'do', 'telespectador', ',', 'para', 'induzi-lo', 'a', 'adquirir', 'os', 'bens', 'e', 'serviços', 'anunciados', 'pelos', 'meios', 'de', 'comunicação', 'eletrônica', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,crescente popularização serviço televisão acompanhar contínuo aperfeiçoamento técnica publicitário persuasão telespectador induzi-lo adquirir bem serviço anunciar meio comunicação eletrônico,cresc popular serviç televis acompanh contínu aperfeiço técn publicitár persuas telespect induzi-l adquir bem serviç anunci mei comunic eletrôn,1269
"portanto , punível , no mínimo , com a desapropriação do imóvel rural por interesse social .","['portanto', ',', 'punível', ',', 'no', 'mínimo', ',', 'com', 'a', 'desapropriação', 'do', 'imóvel', 'rural', 'por', 'interesse', 'social', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,punível pequeno desapropriação imóvel rural interesse social,pun mín desapropri imóvel rural inter soc,1270
"portugal , por exemplo , no caso de transferência de capitais , exige o aporte mínimo de 1 milhão de euros , e na hipótese de investimento imobiliário , de valor igual ou superior a 500 mil euros .","['portugal', ',', 'por', 'exemplo', ',', 'no', 'caso', 'de', 'transferência', 'de', 'capitais', ',', 'exige', 'o', 'aporte', 'mínimo', 'de', '1', 'milhão', 'de', 'euros', ',', 'e', 'na', 'hipótese', 'de', 'investimento', 'imobiliário', ',', 'de', 'valor', 'igual', 'ou', 'superior', 'a', '500', 'mil', 'euros', '.']","['B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,Portugal caso transferência capital exigir aporte mínimo 1 milhão euro hipótese investimento imobiliário igual alto 500 euro,portug cas transfer capit exig aport mín 1 milhã eur hipótes invest imobili igual superi 500 eur,1271
( nr ) art . 2º .,"['(', 'nr', ')', 'art', '.', '2º', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 2º,nr art 2º,1272
"esta lei institui a política nacional de promoção , proteção e apoio ao aleitamento materno .","['esta', 'lei', 'institui', 'a', 'política', 'nacional', 'de', 'promoção', ',', 'proteção', 'e', 'apoio', 'ao', 'aleitamento', 'materno', '.']","['O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O']",0,0,0,0,1,0,0,lei instituir política nacional promoção proteção aleitamento materno,lei institu polít nacion promoç proteç aleit matern,1273
"o estatuto do idoso dispõe , no art . 34 , parágrafo único , que o benefício assistencial já concedido a qualquer membro da família não será computado para fins do cálculo da renda familiar per capita a que se refere a loas .","['o', 'estatuto', 'do', 'idoso', 'dispõe', ',', 'no', 'art', '.', '34', ',', 'parágrafo', 'único', ',', 'que', 'o', 'benefício', 'assistencial', 'já', 'concedido', 'a', 'qualquer', 'membro', 'da', 'família', 'não', 'será', 'computado', 'para', 'fins', 'do', 'cálculo', 'da', 'renda', 'familiar', 'per', 'capita', 'a', 'que', 'se', 'refere', 'a', 'loas', '.']","['O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'O']",2,0,0,0,0,0,0,estatuto idoso dispor art 34 parágrafo único benefício assistencial concedir membro família ser computar fim cálculo renda familiar per capita referir loa,estatut idos dispõ art 34 parágraf únic benefíci assist conced membr famíl ser comput fim cálcul rend famili per capit ref loa,1274
"há casos em que a pessoa sabe do direito , mas encontra enorme dificuldade em usufruí-lo , tendo em vista a falta de informações disponíveis , em linguagem fácil e acessível , sobre os procedimentos a serem observados para alcançar tal objetivo .","['há', 'casos', 'em', 'que', 'a', 'pessoa', 'sabe', 'do', 'direito', ',', 'mas', 'encontra', 'enorme', 'dificuldade', 'em', 'usufruí-lo', ',', 'tendo', 'em', 'vista', 'a', 'falta', 'de', 'informações', 'disponíveis', ',', 'em', 'linguagem', 'fácil', 'e', 'acessível', ',', 'sobre', 'os', 'procedimentos', 'a', 'serem', 'observados', 'para', 'alcançar', 'tal', 'objetivo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,haver caso pessoa direito encontrar enorme dificuldade usufruí-lo ter vista informação disponível linguagem fácil acessível procedimento ser observar alcançar objetivo,há cas pesso direit encontr enorm dificuldad usufruí-l tend vist inform dispon lingu fácil acess proced ser observ alcanç obje,1275
"neste sentido , a presente proposição vem aperfeiçoar a redação do art . 104 , da lei nº 8.171 , de 1991 , visando a dar maior clareza à norma , não deixando , por conseguinte , qualquer margem de dúvida quanto ao alcance do texto legal .","['neste', 'sentido', ',', 'a', 'presente', 'proposição', 'vem', 'aperfeiçoar', 'a', 'redação', 'do', 'art', '.', '104', ',', 'da', 'lei', 'nº', '8.171', ',', 'de', '1991', ',', 'visando', 'a', 'dar', 'maior', 'clareza', 'à', 'norma', ',', 'não', 'deixando', ',', 'por', 'conseguinte', ',', 'qualquer', 'margem', 'de', 'dúvida', 'quanto', 'ao', 'alcance', 'do', 'texto', 'legal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,sentido presente proposição aperfeiçoar redação art 104 lei nº 8.171 1991 visar clareza norma deixar conseguinte margem dúvida alcance texto legal,sent pres propos aperfeiço red art 104 lei nº 8.171 1991 vis clar norm deix conseguint marg dúv alcanc text legal,1276
"art . 2º a alínea l do inciso ii do art . 1º , da lei complementar nº 64 , de 18 de maio de 1990 , passa a vigorar com a seguinte redação : “ art . 1º . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['art', '.', '2º', 'a', 'alínea', 'l', 'do', 'inciso', 'ii', 'do', 'art', '.', '1º', ',', 'da', 'lei', 'complementar', 'nº', '64', ',', 'de', '18', 'de', 'maio', 'de', '1990', ',', 'passa', 'a', 'vigorar', 'com', 'a', 'seguinte', 'redação', ':', '“', 'art', '.', '1º', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,art 2º alínea l inciso ii art 1º lei complementar nº 64 18 maio 1990 passar vigorar seguinte redação art 1º,art 2º alíne l incis ii art 1º lei complement nº 64 18 mai 1990 pass vigor seguint red art 1º,1277
"nesse contexto , a adoção das medidas propostas , ao reduzir os custos tributários dos estabelecimentos industriais , incentivará a reciclagem de resíduos sólidos , contribuindo não só para a preservação do meio ambiente , mas também para o crescimento da economia , razões pelas quais contamos com o apoio dos nobres parlamentares para o aperfeiçoamento e a aprovação deste projeto . 2 a reportagem pode ser consultada no seguinte endereço : < https : / / g1 . globo.com / natureza / noticia / 2019 / 03 / 04 / brasil-e-o - 4o-maior-produtor-de-lixo-plastico-do-mundo - e-recicla-apenas - 1 . ghtml > .","['nesse', 'contexto', ',', 'a', 'adoção', 'das', 'medidas', 'propostas', ',', 'ao', 'reduzir', 'os', 'custos', 'tributários', 'dos', 'estabelecimentos', 'industriais', ',', 'incentivará', 'a', 'reciclagem', 'de', 'resíduos', 'sólidos', ',', 'contribuindo', 'não', 'só', 'para', 'a', 'preservação', 'do', 'meio', 'ambiente', ',', 'mas', 'também', 'para', 'o', 'crescimento', 'da', 'economia', ',', 'razões', 'pelas', 'quais', 'contamos', 'com', 'o', 'apoio', 'dos', 'nobres', 'parlamentares', 'para', 'o', 'aperfeiçoamento', 'e', 'a', 'aprovação', 'deste', 'projeto', '.', '2', 'a', 'reportagem', 'pode', 'ser', 'consultada', 'no', 'seguinte', 'endereço', ':', '<', 'https', ':', '/', '/', 'g1', '.', 'globo.com', '/', 'natureza', '/', 'noticia', '/', '2019', '/', '03', '/', '04', '/', 'brasil-e-o', '-', '4o-maior-produtor-de-lixo-plastico-do-mundo', '-', 'e-recicla-apenas', '-', '1', '.', 'ghtml', '>', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'O']",0,0,0,1,0,1,0,contexto adoção medida propor reduzir custo tributário estabelecimento industrial incentivar reciclagem resíduo sólido contribuir preservação ambiente crescimento economia razão contar nobre parlamentar aperfeiçoamento aprovação projeto 2 reportagem consultar seguinte endereço < https g1 globo.com natureza noticia 2019 03 04 brasil-e-o 4o-maior-produtor-de-lixo-plastico-do-mundo e-recicla-apenas 1 ghtml >,context adoç med propost reduz cust tribut estabelec industr incentiv recicl resídu sól contribu preserv ambi cresc econom ra cont nobr parlament aperfeiço aprov projet 2 report consult seguint endereç < http g1 globo.com natur notic 2019 03 04 brasil-e- 4o-maior-produtor-de-lixo-plastico-do-mund e-recicla-apen 1 ghtml >,1278
